id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;produksi_padi;satuan;tahun
760;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;APRIL;164372;TON GABAH KERING GILING;2020
761;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MEI;37413;TON GABAH KERING GILING;2020
762;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JUNI;15257;TON GABAH KERING GILING;2020
763;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JULI;91766;TON GABAH KERING GILING;2020
764;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;AGUSTUS;105669;TON GABAH KERING GILING;2020
765;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;SEPTEMBER;26803;TON GABAH KERING GILING;2020
766;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;OKTOBER;9842;TON GABAH KERING GILING;2020
767;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;NOVEMBER;14740;TON GABAH KERING GILING;2020
768;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;DESEMBER;12067;TON GABAH KERING GILING;2020
769;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JANUARI;14705;TON GABAH KERING GILING;2020
770;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;FEBRUARI;7042;TON GABAH KERING GILING;2020
771;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MARET;33989;TON GABAH KERING GILING;2020
772;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;APRIL;61804;TON GABAH KERING GILING;2020
773;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MEI;27442;TON GABAH KERING GILING;2020
774;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JUNI;10144;TON GABAH KERING GILING;2020
775;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JULI;34617;TON GABAH KERING GILING;2020
776;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;AGUSTUS;49995;TON GABAH KERING GILING;2020
777;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;SEPTEMBER;20031;TON GABAH KERING GILING;2020
778;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;OKTOBER;8243;TON GABAH KERING GILING;2020
779;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;NOVEMBER;19148;TON GABAH KERING GILING;2020
780;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;DESEMBER;20019;TON GABAH KERING GILING;2020
781;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JANUARI;7249;TON GABAH KERING GILING;2020
782;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;FEBRUARI;3792;TON GABAH KERING GILING;2020
783;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MARET;27104;TON GABAH KERING GILING;2020
784;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;APRIL;310093;TON GABAH KERING GILING;2020
785;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MEI;261638;TON GABAH KERING GILING;2020
786;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JUNI;55932;TON GABAH KERING GILING;2020
787;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JULI;49645;TON GABAH KERING GILING;2020
788;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;AGUSTUS;123484;TON GABAH KERING GILING;2020
789;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;SEPTEMBER;339787;TON GABAH KERING GILING;2020
790;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;OKTOBER;106404;TON GABAH KERING GILING;2020
791;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;NOVEMBER;70779;TON GABAH KERING GILING;2020
792;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;DESEMBER;7404;TON GABAH KERING GILING;2020
793;32;JAWA BARAT;3213;KABUPATEN SUBANG;JANUARI;23574;TON GABAH KERING GILING;2020
794;32;JAWA BARAT;3213;KABUPATEN SUBANG;FEBRUARI;13163;TON GABAH KERING GILING;2020
795;32;JAWA BARAT;3213;KABUPATEN SUBANG;MARET;36083;TON GABAH KERING GILING;2020
796;32;JAWA BARAT;3213;KABUPATEN SUBANG;APRIL;144172;TON GABAH KERING GILING;2020
797;32;JAWA BARAT;3213;KABUPATEN SUBANG;MEI;136068;TON GABAH KERING GILING;2020
798;32;JAWA BARAT;3213;KABUPATEN SUBANG;JUNI;95817;TON GABAH KERING GILING;2020
799;32;JAWA BARAT;3213;KABUPATEN SUBANG;JULI;44925;TON GABAH KERING GILING;2020
800;32;JAWA BARAT;3213;KABUPATEN SUBANG;AGUSTUS;91159;TON GABAH KERING GILING;2020
801;32;JAWA BARAT;3213;KABUPATEN SUBANG;SEPTEMBER;65620;TON GABAH KERING GILING;2020
802;32;JAWA BARAT;3213;KABUPATEN SUBANG;OKTOBER;119408;TON GABAH KERING GILING;2020
803;32;JAWA BARAT;3213;KABUPATEN SUBANG;NOVEMBER;132107;TON GABAH KERING GILING;2020
804;32;JAWA BARAT;3213;KABUPATEN SUBANG;DESEMBER;68662;TON GABAH KERING GILING;2020
805;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JANUARI;1998;TON GABAH KERING GILING;2020
806;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;FEBRUARI;1328;TON GABAH KERING GILING;2020
807;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MARET;6960;TON GABAH KERING GILING;2020
808;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;APRIL;43493;TON GABAH KERING GILING;2020
809;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MEI;23329;TON GABAH KERING GILING;2020
810;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JUNI;2030;TON GABAH KERING GILING;2020
811;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JULI;11244;TON GABAH KERING GILING;2020
812;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;AGUSTUS;36721;TON GABAH KERING GILING;2020
813;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;SEPTEMBER;21616;TON GABAH KERING GILING;2020
814;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;OKTOBER;4908;TON GABAH KERING GILING;2020
815;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;NOVEMBER;2933;TON GABAH KERING GILING;2020
816;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;DESEMBER;3397;TON GABAH KERING GILING;2020
817;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JANUARI;73032;TON GABAH KERING GILING;2020
818;32;JAWA BARAT;3215;KABUPATEN KARAWANG;FEBRUARI;11452;TON GABAH KERING GILING;2020
819;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MARET;23349;TON GABAH KERING GILING;2020
820;32;JAWA BARAT;3215;KABUPATEN KARAWANG;APRIL;71418;TON GABAH KERING GILING;2020
821;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MEI;113215;TON GABAH KERING GILING;2020
822;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JUNI;195874;TON GABAH KERING GILING;2020
823;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JULI;162287;TON GABAH KERING GILING;2020
824;32;JAWA BARAT;3215;KABUPATEN KARAWANG;AGUSTUS;15624;TON GABAH KERING GILING;2020
825;32;JAWA BARAT;3215;KABUPATEN KARAWANG;SEPTEMBER;47448;TON GABAH KERING GILING;2020
826;32;JAWA BARAT;3215;KABUPATEN KARAWANG;OKTOBER;76123;TON GABAH KERING GILING;2020
827;32;JAWA BARAT;3215;KABUPATEN KARAWANG;NOVEMBER;126058;TON GABAH KERING GILING;2020
828;32;JAWA BARAT;3215;KABUPATEN KARAWANG;DESEMBER;171992;TON GABAH KERING GILING;2020
829;32;JAWA BARAT;3216;KABUPATEN BEKASI;JANUARI;13977;TON GABAH KERING GILING;2020
830;32;JAWA BARAT;3216;KABUPATEN BEKASI;FEBRUARI;5315;TON GABAH KERING GILING;2020
831;32;JAWA BARAT;3216;KABUPATEN BEKASI;MARET;25084;TON GABAH KERING GILING;2020
832;32;JAWA BARAT;3216;KABUPATEN BEKASI;APRIL;38910;TON GABAH KERING GILING;2020
833;32;JAWA BARAT;3216;KABUPATEN BEKASI;MEI;58577;TON GABAH KERING GILING;2020
834;32;JAWA BARAT;3216;KABUPATEN BEKASI;JUNI;70466;TON GABAH KERING GILING;2020
835;32;JAWA BARAT;3216;KABUPATEN BEKASI;JULI;63032;TON GABAH KERING GILING;2020
836;32;JAWA BARAT;3216;KABUPATEN BEKASI;AGUSTUS;15089;TON GABAH KERING GILING;2020
837;32;JAWA BARAT;3216;KABUPATEN BEKASI;SEPTEMBER;25525;TON GABAH KERING GILING;2020
838;32;JAWA BARAT;3216;KABUPATEN BEKASI;OKTOBER;44827;TON GABAH KERING GILING;2020
839;32;JAWA BARAT;3216;KABUPATEN BEKASI;NOVEMBER;96751;TON GABAH KERING GILING;2020
840;32;JAWA BARAT;3216;KABUPATEN BEKASI;DESEMBER;46550;TON GABAH KERING GILING;2020
841;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JANUARI;11937;TON GABAH KERING GILING;2020
842;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;FEBRUARI;7716;TON GABAH KERING GILING;2020
843;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MARET;14455;TON GABAH KERING GILING;2020
844;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;APRIL;35696;TON GABAH KERING GILING;2020
845;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MEI;13091;TON GABAH KERING GILING;2020
846;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JUNI;7456;TON GABAH KERING GILING;2020
847;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JULI;23852;TON GABAH KERING GILING;2020
848;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;AGUSTUS;19337;TON GABAH KERING GILING;2020
849;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;SEPTEMBER;14602;TON GABAH KERING GILING;2020
850;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;OKTOBER;7542;TON GABAH KERING GILING;2020
851;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;NOVEMBER;3439;TON GABAH KERING GILING;2020
852;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;DESEMBER;5518;TON GABAH KERING GILING;2020
853;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JANUARI;0;TON GABAH KERING GILING;2020
854;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;FEBRUARI;0;TON GABAH KERING GILING;2020
855;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MARET;1050;TON GABAH KERING GILING;2020
856;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;APRIL;32345;TON GABAH KERING GILING;2020
857;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MEI;33532;TON GABAH KERING GILING;2020
858;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JUNI;7213;TON GABAH KERING GILING;2020
859;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JULI;2246;TON GABAH KERING GILING;2020
860;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;AGUSTUS;2568;TON GABAH KERING GILING;2020
861;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;SEPTEMBER;53994;TON GABAH KERING GILING;2020
862;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;OKTOBER;19905;TON GABAH KERING GILING;2020
863;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;NOVEMBER;2131;TON GABAH KERING GILING;2020
864;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;DESEMBER;0;TON GABAH KERING GILING;2020
865;32;JAWA BARAT;3271;KOTA BOGOR;JANUARI;47;TON GABAH KERING GILING;2020
866;32;JAWA BARAT;3271;KOTA BOGOR;FEBRUARI;5;TON GABAH KERING GILING;2020
867;32;JAWA BARAT;3271;KOTA BOGOR;MARET;0;TON GABAH KERING GILING;2020
868;32;JAWA BARAT;3271;KOTA BOGOR;APRIL;5;TON GABAH KERING GILING;2020
869;32;JAWA BARAT;3271;KOTA BOGOR;MEI;0;TON GABAH KERING GILING;2020
870;32;JAWA BARAT;3271;KOTA BOGOR;JUNI;28;TON GABAH KERING GILING;2020
871;32;JAWA BARAT;3271;KOTA BOGOR;JULI;0;TON GABAH KERING GILING;2020
872;32;JAWA BARAT;3271;KOTA BOGOR;AGUSTUS;7;TON GABAH KERING GILING;2020
873;32;JAWA BARAT;3271;KOTA BOGOR;SEPTEMBER;12;TON GABAH KERING GILING;2020
874;32;JAWA BARAT;3271;KOTA BOGOR;OKTOBER;30;TON GABAH KERING GILING;2020
875;32;JAWA BARAT;3271;KOTA BOGOR;NOVEMBER;6;TON GABAH KERING GILING;2020
876;32;JAWA BARAT;3271;KOTA BOGOR;DESEMBER;12;TON GABAH KERING GILING;2020
877;32;JAWA BARAT;3272;KOTA SUKABUMI;JANUARI;1629;TON GABAH KERING GILING;2020
878;32;JAWA BARAT;3272;KOTA SUKABUMI;FEBRUARI;518;TON GABAH KERING GILING;2020
879;32;JAWA BARAT;3272;KOTA SUKABUMI;MARET;208;TON GABAH KERING GILING;2020
880;32;JAWA BARAT;3272;KOTA SUKABUMI;APRIL;2770;TON GABAH KERING GILING;2020
881;32;JAWA BARAT;3272;KOTA SUKABUMI;MEI;1547;TON GABAH KERING GILING;2020
882;32;JAWA BARAT;3272;KOTA SUKABUMI;JUNI;1393;TON GABAH KERING GILING;2020
883;32;JAWA BARAT;3272;KOTA SUKABUMI;JULI;702;TON GABAH KERING GILING;2020
884;32;JAWA BARAT;3272;KOTA SUKABUMI;AGUSTUS;1483;TON GABAH KERING GILING;2020
885;32;JAWA BARAT;3272;KOTA SUKABUMI;SEPTEMBER;1490;TON GABAH KERING GILING;2020
886;32;JAWA BARAT;3272;KOTA SUKABUMI;OKTOBER;1983;TON GABAH KERING GILING;2020
887;32;JAWA BARAT;3272;KOTA SUKABUMI;NOVEMBER;482;TON GABAH KERING GILING;2020
888;32;JAWA BARAT;3272;KOTA SUKABUMI;DESEMBER;326;TON GABAH KERING GILING;2020
889;32;JAWA BARAT;3273;KOTA BANDUNG;JANUARI;0;TON GABAH KERING GILING;2020
890;32;JAWA BARAT;3273;KOTA BANDUNG;FEBRUARI;122;TON GABAH KERING GILING;2020
891;32;JAWA BARAT;3273;KOTA BANDUNG;MARET;331;TON GABAH KERING GILING;2020
892;32;JAWA BARAT;3273;KOTA BANDUNG;APRIL;1258;TON GABAH KERING GILING;2020
893;32;JAWA BARAT;3273;KOTA BANDUNG;MEI;1142;TON GABAH KERING GILING;2020
894;32;JAWA BARAT;3273;KOTA BANDUNG;JUNI;383;TON GABAH KERING GILING;2020
895;32;JAWA BARAT;3273;KOTA BANDUNG;JULI;65;TON GABAH KERING GILING;2020
896;32;JAWA BARAT;3273;KOTA BANDUNG;AGUSTUS;243;TON GABAH KERING GILING;2020
897;32;JAWA BARAT;3273;KOTA BANDUNG;SEPTEMBER;810;TON GABAH KERING GILING;2020
898;32;JAWA BARAT;3273;KOTA BANDUNG;OKTOBER;1358;TON GABAH KERING GILING;2020
899;32;JAWA BARAT;3273;KOTA BANDUNG;NOVEMBER;818;TON GABAH KERING GILING;2020
900;32;JAWA BARAT;3273;KOTA BANDUNG;DESEMBER;271;TON GABAH KERING GILING;2020
901;32;JAWA BARAT;3274;KOTA CIREBON;JANUARI;113;TON GABAH KERING GILING;2020
902;32;JAWA BARAT;3274;KOTA CIREBON;FEBRUARI;12;TON GABAH KERING GILING;2020
903;32;JAWA BARAT;3274;KOTA CIREBON;MARET;0;TON GABAH KERING GILING;2020
904;32;JAWA BARAT;3274;KOTA CIREBON;APRIL;173;TON GABAH KERING GILING;2020
905;32;JAWA BARAT;3274;KOTA CIREBON;MEI;291;TON GABAH KERING GILING;2020
906;32;JAWA BARAT;3274;KOTA CIREBON;JUNI;84;TON GABAH KERING GILING;2020
907;32;JAWA BARAT;3274;KOTA CIREBON;JULI;2;TON GABAH KERING GILING;2020
908;32;JAWA BARAT;3274;KOTA CIREBON;AGUSTUS;177;TON GABAH KERING GILING;2020
909;32;JAWA BARAT;3274;KOTA CIREBON;SEPTEMBER;87;TON GABAH KERING GILING;2020
910;32;JAWA BARAT;3274;KOTA CIREBON;OKTOBER;92;TON GABAH KERING GILING;2020
911;32;JAWA BARAT;3274;KOTA CIREBON;NOVEMBER;0;TON GABAH KERING GILING;2020
912;32;JAWA BARAT;3274;KOTA CIREBON;DESEMBER;0;TON GABAH KERING GILING;2020
913;32;JAWA BARAT;3275;KOTA BEKASI;JANUARI;0;TON GABAH KERING GILING;2020
914;32;JAWA BARAT;3275;KOTA BEKASI;FEBRUARI;0;TON GABAH KERING GILING;2020
915;32;JAWA BARAT;3275;KOTA BEKASI;MARET;0;TON GABAH KERING GILING;2020
916;32;JAWA BARAT;3275;KOTA BEKASI;APRIL;1190;TON GABAH KERING GILING;2020
917;32;JAWA BARAT;3275;KOTA BEKASI;MEI;0;TON GABAH KERING GILING;2020
918;32;JAWA BARAT;3275;KOTA BEKASI;JUNI;146;TON GABAH KERING GILING;2020
919;32;JAWA BARAT;3275;KOTA BEKASI;JULI;2;TON GABAH KERING GILING;2020
920;32;JAWA BARAT;3275;KOTA BEKASI;AGUSTUS;498;TON GABAH KERING GILING;2020
921;32;JAWA BARAT;3275;KOTA BEKASI;SEPTEMBER;697;TON GABAH KERING GILING;2020
922;32;JAWA BARAT;3275;KOTA BEKASI;OKTOBER;188;TON GABAH KERING GILING;2020
923;32;JAWA BARAT;3275;KOTA BEKASI;NOVEMBER;3;TON GABAH KERING GILING;2020
924;32;JAWA BARAT;3275;KOTA BEKASI;DESEMBER;0;TON GABAH KERING GILING;2020
925;32;JAWA BARAT;3276;KOTA DEPOK;JANUARI;1;TON GABAH KERING GILING;2020
926;32;JAWA BARAT;3276;KOTA DEPOK;FEBRUARI;124;TON GABAH KERING GILING;2020
927;32;JAWA BARAT;3276;KOTA DEPOK;MARET;0;TON GABAH KERING GILING;2020
928;32;JAWA BARAT;3276;KOTA DEPOK;APRIL;0;TON GABAH KERING GILING;2020
929;32;JAWA BARAT;3276;KOTA DEPOK;MEI;0;TON GABAH KERING GILING;2020
930;32;JAWA BARAT;3276;KOTA DEPOK;JUNI;0;TON GABAH KERING GILING;2020
931;32;JAWA BARAT;3276;KOTA DEPOK;JULI;16;TON GABAH KERING GILING;2020
932;32;JAWA BARAT;3276;KOTA DEPOK;AGUSTUS;16;TON GABAH KERING GILING;2020
933;32;JAWA BARAT;3276;KOTA DEPOK;SEPTEMBER;34;TON GABAH KERING GILING;2020
934;32;JAWA BARAT;3276;KOTA DEPOK;OKTOBER;0;TON GABAH KERING GILING;2020
935;32;JAWA BARAT;3276;KOTA DEPOK;NOVEMBER;0;TON GABAH KERING GILING;2020
936;32;JAWA BARAT;3276;KOTA DEPOK;DESEMBER;0;TON GABAH KERING GILING;2020
937;32;JAWA BARAT;3277;KOTA CIMAHI;JANUARI;64;TON GABAH KERING GILING;2020
938;32;JAWA BARAT;3277;KOTA CIMAHI;FEBRUARI;21;TON GABAH KERING GILING;2020
939;32;JAWA BARAT;3277;KOTA CIMAHI;MARET;0;TON GABAH KERING GILING;2020
940;32;JAWA BARAT;3277;KOTA CIMAHI;APRIL;80;TON GABAH KERING GILING;2020
941;32;JAWA BARAT;3277;KOTA CIMAHI;MEI;0;TON GABAH KERING GILING;2020
942;32;JAWA BARAT;3277;KOTA CIMAHI;JUNI;46;TON GABAH KERING GILING;2020
943;32;JAWA BARAT;3277;KOTA CIMAHI;JULI;31;TON GABAH KERING GILING;2020
944;32;JAWA BARAT;3277;KOTA CIMAHI;AGUSTUS;46;TON GABAH KERING GILING;2020
945;32;JAWA BARAT;3277;KOTA CIMAHI;SEPTEMBER;33;TON GABAH KERING GILING;2020
946;32;JAWA BARAT;3277;KOTA CIMAHI;OKTOBER;0;TON GABAH KERING GILING;2020
947;32;JAWA BARAT;3277;KOTA CIMAHI;NOVEMBER;83;TON GABAH KERING GILING;2020
948;32;JAWA BARAT;3277;KOTA CIMAHI;DESEMBER;33;TON GABAH KERING GILING;2020
949;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JANUARI;401;TON GABAH KERING GILING;2020
950;32;JAWA BARAT;3278;KOTA TASIKMALAYA;FEBRUARI;732;TON GABAH KERING GILING;2020
951;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MARET;1428;TON GABAH KERING GILING;2020
952;32;JAWA BARAT;3278;KOTA TASIKMALAYA;APRIL;8329;TON GABAH KERING GILING;2020
953;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MEI;6622;TON GABAH KERING GILING;2020
954;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JUNI;1695;TON GABAH KERING GILING;2020
955;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JULI;402;TON GABAH KERING GILING;2020
956;32;JAWA BARAT;3278;KOTA TASIKMALAYA;AGUSTUS;1004;TON GABAH KERING GILING;2020
957;32;JAWA BARAT;3278;KOTA TASIKMALAYA;SEPTEMBER;6637;TON GABAH KERING GILING;2020
958;32;JAWA BARAT;3278;KOTA TASIKMALAYA;OKTOBER;6760;TON GABAH KERING GILING;2020
959;32;JAWA BARAT;3278;KOTA TASIKMALAYA;NOVEMBER;1720;TON GABAH KERING GILING;2020
960;32;JAWA BARAT;3278;KOTA TASIKMALAYA;DESEMBER;619;TON GABAH KERING GILING;2020
961;32;JAWA BARAT;3279;KOTA BANJAR;JANUARI;365;TON GABAH KERING GILING;2020
962;32;JAWA BARAT;3279;KOTA BANJAR;FEBRUARI;616;TON GABAH KERING GILING;2020
963;32;JAWA BARAT;3279;KOTA BANJAR;MARET;0;TON GABAH KERING GILING;2020
964;32;JAWA BARAT;3279;KOTA BANJAR;APRIL;3444;TON GABAH KERING GILING;2020
965;32;JAWA BARAT;3279;KOTA BANJAR;MEI;8322;TON GABAH KERING GILING;2020
966;32;JAWA BARAT;3279;KOTA BANJAR;JUNI;1695;TON GABAH KERING GILING;2020
967;32;JAWA BARAT;3279;KOTA BANJAR;JULI;487;TON GABAH KERING GILING;2020
968;32;JAWA BARAT;3279;KOTA BANJAR;AGUSTUS;395;TON GABAH KERING GILING;2020
969;32;JAWA BARAT;3279;KOTA BANJAR;SEPTEMBER;6138;TON GABAH KERING GILING;2020
970;32;JAWA BARAT;3279;KOTA BANJAR;OKTOBER;5441;TON GABAH KERING GILING;2020
971;32;JAWA BARAT;3279;KOTA BANJAR;NOVEMBER;746;TON GABAH KERING GILING;2020
972;32;JAWA BARAT;3279;KOTA BANJAR;DESEMBER;724;TON GABAH KERING GILING;2020
973;32;JAWA BARAT;3201;KABUPATEN BOGOR;JANUARI;13887;TON GABAH KERING GILING;2021
974;32;JAWA BARAT;3201;KABUPATEN BOGOR;FEBRUARI;28820;TON GABAH KERING GILING;2021
975;32;JAWA BARAT;3201;KABUPATEN BOGOR;MARET;54024;TON GABAH KERING GILING;2021
976;32;JAWA BARAT;3201;KABUPATEN BOGOR;APRIL;14845;TON GABAH KERING GILING;2021
977;32;JAWA BARAT;3201;KABUPATEN BOGOR;MEI;10421;TON GABAH KERING GILING;2021
978;32;JAWA BARAT;3201;KABUPATEN BOGOR;JUNI;27675;TON GABAH KERING GILING;2021
979;32;JAWA BARAT;3201;KABUPATEN BOGOR;JULI;43124;TON GABAH KERING GILING;2021
980;32;JAWA BARAT;3201;KABUPATEN BOGOR;AGUSTUS;22087;TON GABAH KERING GILING;2021
981;32;JAWA BARAT;3201;KABUPATEN BOGOR;SEPTEMBER;17443;TON GABAH KERING GILING;2021
982;32;JAWA BARAT;3201;KABUPATEN BOGOR;OKTOBER;28292;TON GABAH KERING GILING;2021
983;32;JAWA BARAT;3201;KABUPATEN BOGOR;NOVEMBER;13245;TON GABAH KERING GILING;2021
984;32;JAWA BARAT;3201;KABUPATEN BOGOR;DESEMBER;11291;TON GABAH KERING GILING;2021
985;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JANUARI;14780;TON GABAH KERING GILING;2021
986;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;FEBRUARI;81441;TON GABAH KERING GILING;2021
987;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MARET;124344;TON GABAH KERING GILING;2021
988;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;APRIL;32910;TON GABAH KERING GILING;2021
989;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MEI;19322;TON GABAH KERING GILING;2021
990;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JUNI;54296;TON GABAH KERING GILING;2021
991;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JULI;75137;TON GABAH KERING GILING;2021
992;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;AGUSTUS;26103;TON GABAH KERING GILING;2021
993;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;SEPTEMBER;20208;TON GABAH KERING GILING;2021
994;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;OKTOBER;15844;TON GABAH KERING GILING;2021
995;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;NOVEMBER;13089;TON GABAH KERING GILING;2021
996;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;DESEMBER;15451;TON GABAH KERING GILING;2021
997;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JANUARI;31645;TON GABAH KERING GILING;2021
998;32;JAWA BARAT;3203;KABUPATEN CIANJUR;FEBRUARI;81179;TON GABAH KERING GILING;2021
999;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MARET;108534;TON GABAH KERING GILING;2021
1000;32;JAWA BARAT;3203;KABUPATEN CIANJUR;APRIL;41260;TON GABAH KERING GILING;2021
1001;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MEI;41535;TON GABAH KERING GILING;2021
1002;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JUNI;51564;TON GABAH KERING GILING;2021
1003;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JULI;78704;TON GABAH KERING GILING;2021
1004;32;JAWA BARAT;3203;KABUPATEN CIANJUR;AGUSTUS;49301;TON GABAH KERING GILING;2021
1005;32;JAWA BARAT;3203;KABUPATEN CIANJUR;SEPTEMBER;28519;TON GABAH KERING GILING;2021
1006;32;JAWA BARAT;3203;KABUPATEN CIANJUR;OKTOBER;35567;TON GABAH KERING GILING;2021
1007;32;JAWA BARAT;3203;KABUPATEN CIANJUR;NOVEMBER;28766;TON GABAH KERING GILING;2021
1008;32;JAWA BARAT;3203;KABUPATEN CIANJUR;DESEMBER;35200;TON GABAH KERING GILING;2021
1009;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JANUARI;15360;TON GABAH KERING GILING;2021
1010;32;JAWA BARAT;3204;KABUPATEN BANDUNG;FEBRUARI;14933;TON GABAH KERING GILING;2021
1011;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MARET;25672;TON GABAH KERING GILING;2021
1012;32;JAWA BARAT;3204;KABUPATEN BANDUNG;APRIL;53822;TON GABAH KERING GILING;2021
1013;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MEI;28187;TON GABAH KERING GILING;2021
1014;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JUNI;17533;TON GABAH KERING GILING;2021
1015;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JULI;21356;TON GABAH KERING GILING;2021
1016;32;JAWA BARAT;3204;KABUPATEN BANDUNG;AGUSTUS;24320;TON GABAH KERING GILING;2021
